train_set,embedding,algorithm,threshold,f-1,app_pairs
android,fast,atm,0.59,0.1111111111111111,a22-a25
android,fast,craftdroid,0.71,0.15384615384615385,a22-a25
android,fast,custom,0.73,0.15384615384615385,a22-a25
android,glove,atm,0.74,0.14285714285714285,a22-a25
android,glove,craftdroid,0.5,0.15384615384615385,a22-a25
android,glove,custom,0.42,0.14285714285714285,a22-a25
android,w2v,atm,0.55,0.1111111111111111,a22-a25
android,w2v,craftdroid,0.67,0.14285714285714285,a22-a25
android,w2v,custom,0.73,0.15384615384615385,a22-a25
android,wm,atm,0.24,0.14285714285714285,a22-a25
android,wm,craftdroid,0.24,0.14285714285714285,a22-a25
android,wm,custom,0.26,0.14285714285714285,a22-a25
blogs,fast,atm,0.94,0.11764705882352941,a22-a25
blogs,fast,craftdroid,0.64,0.14285714285714285,a22-a25
blogs,fast,custom,0.72,0.16666666666666666,a22-a25
blogs,glove,atm,0.77,0.125,a22-a25
blogs,glove,craftdroid,0.56,0.14285714285714285,a22-a25
blogs,glove,custom,0.52,0.14285714285714285,a22-a25
blogs,w2v,atm,0.53,0.1111111111111111,a22-a25
blogs,w2v,craftdroid,0.68,0.14285714285714285,a22-a25
blogs,w2v,custom,0.73,0.15384615384615385,a22-a25
blogs,wm,atm,0.27,0.15384615384615385,a22-a25
blogs,wm,craftdroid,0.24,0.14285714285714285,a22-a25
blogs,wm,custom,0.28,0.15384615384615385,a22-a25
empty,edit_distance,atm,0.62,0.14285714285714285,a22-a25
empty,edit_distance,craftdroid,0.44,0.16666666666666666,a22-a25
empty,edit_distance,custom,0.49,0.18181818181818182,a22-a25
empty,jaccard,atm,0.18,0.18181818181818182,a22-a25
empty,jaccard,craftdroid,0.15,0.13333333333333333,a22-a25
empty,jaccard,custom,0.15,0.18181818181818182,a22-a25
googleplay,fast,atm,0.88,0.11764705882352941,a22-a25
googleplay,fast,craftdroid,0.68,0.16666666666666666,a22-a25
googleplay,fast,custom,0.73,0.18181818181818182,a22-a25
googleplay,glove,atm,0.85,0.125,a22-a25
googleplay,glove,craftdroid,0.7,0.16666666666666666,a22-a25
googleplay,glove,custom,0.6,0.14285714285714285,a22-a25
googleplay,w2v,atm,0.88,0.11764705882352941,a22-a25
googleplay,w2v,craftdroid,0.69,0.2,a22-a25
googleplay,w2v,custom,0.67,0.16666666666666666,a22-a25
googleplay,wm,atm,0.21,0.13333333333333333,a22-a25
googleplay,wm,craftdroid,0.21,0.14285714285714285,a22-a25
googleplay,wm,custom,0.28,0.15384615384615385,a22-a25
standard,bert,atm,0.73,0.16666666666666666,a22-a25
standard,bert,craftdroid,0.72,0.16025641025641024,a22-a25
standard,bert,custom,0.7,0.125,a22-a25
standard,fast,atm,0.43,0.13333333333333333,a22-a25
standard,fast,craftdroid,0.21,0.14285714285714285,a22-a25
standard,fast,custom,0.47,0.18181818181818182,a22-a25
standard,glove,atm,0.93,0.13333333333333333,a22-a25
standard,glove,craftdroid,0.46,0.14285714285714285,a22-a25
standard,glove,custom,0.49,0.14285714285714285,a22-a25
standard,nnlm,atm,0.54,0.16666666666666666,a22-a25
standard,nnlm,craftdroid,0.28,0.13333333333333333,a22-a25
standard,nnlm,custom,0.47,0.15384615384615385,a22-a25
standard,use,atm,0.41,0.2222222222222222,a22-a25
standard,use,craftdroid,0.19,0.14285714285714285,a22-a25
standard,use,custom,0.33,0.18181818181818182,a22-a25
standard,w2v,atm,0.74,0.14285714285714285,a22-a25
standard,w2v,craftdroid,0.38,0.15384615384615385,a22-a25
standard,w2v,custom,0.37,0.16666666666666666,a22-a25
standard,wm,atm,0.22,0.14285714285714285,a22-a25
standard,wm,craftdroid,0.2,0.13333333333333333,a22-a25
standard,wm,custom,0.23,0.15384615384615385,a22-a25
android,fast,atm,0.67,0.11764705882352941,a23-a24
android,fast,craftdroid,0.69,0.15384615384615385,a23-a24
android,fast,custom,0.73,0.15384615384615385,a23-a24
android,glove,atm,0.69,0.14285714285714285,a23-a24
android,glove,craftdroid,0.53,0.15384615384615385,a23-a24
android,glove,custom,0.4,0.14285714285714285,a23-a24
android,w2v,atm,0.58,0.11764705882352941,a23-a24
android,w2v,craftdroid,0.65,0.14285714285714285,a23-a24
android,w2v,custom,0.72,0.15384615384615385,a23-a24
android,wm,atm,0.24,0.14285714285714285,a23-a24
android,wm,craftdroid,0.24,0.14285714285714285,a23-a24
android,wm,custom,0.25,0.14285714285714285,a23-a24
blogs,fast,atm,0.57,0.11764705882352941,a23-a24
blogs,fast,craftdroid,0.64,0.14285714285714285,a23-a24
blogs,fast,custom,0.73,0.18181818181818182,a23-a24
blogs,glove,atm,0.99,0.13333333333333333,a23-a24
blogs,glove,craftdroid,0.54,0.14285714285714285,a23-a24
blogs,glove,custom,0.51,0.14285714285714285,a23-a24
blogs,w2v,atm,0.58,0.11764705882352941,a23-a24
blogs,w2v,craftdroid,0.68,0.14285714285714285,a23-a24
blogs,w2v,custom,0.73,0.15384615384615385,a23-a24
blogs,wm,atm,0.27,0.15384615384615385,a23-a24
blogs,wm,craftdroid,0.24,0.14285714285714285,a23-a24
blogs,wm,custom,0.28,0.15384615384615385,a23-a24
empty,edit_distance,atm,0.62,0.14285714285714285,a23-a24
empty,edit_distance,craftdroid,0.44,0.15384615384615385,a23-a24
empty,edit_distance,custom,0.48,0.18181818181818182,a23-a24
empty,jaccard,atm,0.2,0.18181818181818182,a23-a24
empty,jaccard,craftdroid,0.15,0.13333333333333333,a23-a24
empty,jaccard,custom,0.15,0.18181818181818182,a23-a24
googleplay,fast,atm,0.99,0.125,a23-a24
googleplay,fast,craftdroid,0.68,0.16666666666666666,a23-a24
googleplay,fast,custom,0.73,0.18181818181818182,a23-a24
googleplay,glove,atm,0.91,0.13333333333333333,a23-a24
googleplay,glove,craftdroid,0.7,0.16666666666666666,a23-a24
googleplay,glove,custom,0.59,0.14285714285714285,a23-a24
googleplay,w2v,atm,0.55,0.11764705882352941,a23-a24
googleplay,w2v,craftdroid,0.69,0.2,a23-a24
googleplay,w2v,custom,0.73,0.18181818181818182,a23-a24
googleplay,wm,atm,0.24,0.14285714285714285,a23-a24
googleplay,wm,craftdroid,0.21,0.14285714285714285,a23-a24
googleplay,wm,custom,0.27,0.15384615384615385,a23-a24
standard,bert,atm,0.75,0.16666666666666666,a23-a24
standard,bert,craftdroid,0.71,0.15384615384615385,a23-a24
standard,bert,custom,0.74,0.13333333333333333,a23-a24
standard,fast,atm,0.38,0.13333333333333333,a23-a24
standard,fast,craftdroid,0.21,0.14285714285714285,a23-a24
standard,fast,custom,0.47,0.18181818181818182,a23-a24
standard,glove,atm,0.85,0.13333333333333333,a23-a24
standard,glove,craftdroid,0.45,0.14285714285714285,a23-a24
standard,glove,custom,0.48,0.14285714285714285,a23-a24
standard,nnlm,atm,0.48,0.15384615384615385,a23-a24
standard,nnlm,craftdroid,0.21,0.13333333333333333,a23-a24
standard,nnlm,custom,0.47,0.15384615384615385,a23-a24
standard,use,atm,0.37,0.2,a23-a24
standard,use,craftdroid,0.16,0.14285714285714285,a23-a24
standard,use,custom,0.33,0.18181818181818182,a23-a24
standard,w2v,atm,0.69,0.14285714285714285,a23-a24
standard,w2v,craftdroid,0.38,0.15384615384615385,a23-a24
standard,w2v,custom,0.38,0.16666666666666666,a23-a24
standard,wm,atm,0.22,0.14285714285714285,a23-a24
standard,wm,craftdroid,0.19,0.13333333333333333,a23-a24
standard,wm,custom,0.23,0.15384615384615385,a23-a24
android,fast,atm,0.58,0.1111111111111111,a24-a25
android,fast,craftdroid,0.71,0.15384615384615385,a24-a25
android,fast,custom,0.73,0.15384615384615385,a24-a25
android,glove,atm,0.71,0.14285714285714285,a24-a25
android,glove,craftdroid,0.46,0.14285714285714285,a24-a25
android,glove,custom,0.41,0.14285714285714285,a24-a25
android,w2v,atm,0.5,0.1111111111111111,a24-a25
android,w2v,craftdroid,0.67,0.14285714285714285,a24-a25
android,w2v,custom,0.73,0.15384615384615385,a24-a25
android,wm,atm,0.24,0.14285714285714285,a24-a25
android,wm,craftdroid,0.24,0.14285714285714285,a24-a25
android,wm,custom,0.26,0.14285714285714285,a24-a25
blogs,fast,atm,0.9,0.11764705882352941,a24-a25
blogs,fast,craftdroid,0.64,0.14285714285714285,a24-a25
blogs,fast,custom,0.73,0.16666666666666666,a24-a25
blogs,glove,atm,0.66,0.125,a24-a25
blogs,glove,craftdroid,0.55,0.14285714285714285,a24-a25
blogs,glove,custom,0.52,0.14285714285714285,a24-a25
blogs,w2v,atm,0.53,0.1111111111111111,a24-a25
blogs,w2v,craftdroid,0.71,0.14285714285714285,a24-a25
blogs,w2v,custom,0.68,0.14285714285714285,a24-a25
blogs,wm,atm,0.27,0.15384615384615385,a24-a25
blogs,wm,craftdroid,0.24,0.14285714285714285,a24-a25
blogs,wm,custom,0.28,0.15384615384615385,a24-a25
empty,edit_distance,atm,0.65,0.14285714285714285,a24-a25
empty,edit_distance,craftdroid,0.44,0.15384615384615385,a24-a25
empty,edit_distance,custom,0.48,0.18181818181818182,a24-a25
empty,jaccard,atm,0.2,0.18181818181818182,a24-a25
empty,jaccard,craftdroid,0.15,0.13333333333333333,a24-a25
empty,jaccard,custom,0.15,0.18181818181818182,a24-a25
googleplay,fast,atm,0.78,0.11764705882352941,a24-a25
googleplay,fast,craftdroid,0.69,0.16666666666666666,a24-a25
googleplay,fast,custom,0.73,0.17424242424242425,a24-a25
googleplay,glove,atm,0.84,0.125,a24-a25
googleplay,glove,craftdroid,0.68,0.15384615384615385,a24-a25
googleplay,glove,custom,0.6,0.14285714285714285,a24-a25
googleplay,w2v,atm,0.64,0.11764705882352941,a24-a25
googleplay,w2v,craftdroid,0.67,0.18181818181818182,a24-a25
googleplay,w2v,custom,0.67,0.16666666666666666,a24-a25
googleplay,wm,atm,0.24,0.14285714285714285,a24-a25
googleplay,wm,craftdroid,0.21,0.14285714285714285,a24-a25
googleplay,wm,custom,0.28,0.15384615384615385,a24-a25
standard,bert,atm,0.75,0.16666666666666666,a24-a25
standard,bert,craftdroid,0.72,0.15384615384615385,a24-a25
standard,bert,custom,0.7,0.125,a24-a25
standard,fast,atm,0.42,0.13333333333333333,a24-a25
standard,fast,craftdroid,0.21,0.14285714285714285,a24-a25
standard,fast,custom,0.49,0.18181818181818182,a24-a25
standard,glove,atm,0.92,0.13333333333333333,a24-a25
standard,glove,craftdroid,0.46,0.14285714285714285,a24-a25
standard,glove,custom,0.49,0.14285714285714285,a24-a25
standard,nnlm,atm,0.52,0.15384615384615385,a24-a25
standard,nnlm,craftdroid,0.24,0.13333333333333333,a24-a25
standard,nnlm,custom,0.47,0.15384615384615385,a24-a25
standard,use,atm,0.42,0.2222222222222222,a24-a25
standard,use,craftdroid,0.18,0.14285714285714285,a24-a25
standard,use,custom,0.33,0.18181818181818182,a24-a25
standard,w2v,atm,0.84,0.14285714285714285,a24-a25
standard,w2v,craftdroid,0.28,0.14285714285714285,a24-a25
standard,w2v,custom,0.41,0.16666666666666666,a24-a25
standard,wm,atm,0.22,0.14285714285714285,a24-a25
standard,wm,craftdroid,0.2,0.13333333333333333,a24-a25
standard,wm,custom,0.23,0.15384615384615385,a24-a25
android,fast,atm,0.69,0.1213235294117647,a33-a35
android,fast,craftdroid,0.71,0.15384615384615385,a33-a35
android,fast,custom,0.72,0.15384615384615385,a33-a35
android,glove,atm,0.52,0.14285714285714285,a33-a35
android,glove,craftdroid,0.24,0.14285714285714285,a33-a35
android,glove,custom,0.33,0.14285714285714285,a33-a35
android,w2v,atm,0.58,0.125,a33-a35
android,w2v,craftdroid,0.61,0.14285714285714285,a33-a35
android,w2v,custom,0.73,0.15384615384615385,a33-a35
android,wm,atm,0.24,0.14285714285714285,a33-a35
android,wm,craftdroid,0.23,0.14285714285714285,a33-a35
android,wm,custom,0.24,0.14285714285714285,a33-a35
blogs,fast,atm,0.6,0.125,a33-a35
blogs,fast,craftdroid,0.66,0.14835164835164835,a33-a35
blogs,fast,custom,0.71,0.16666666666666666,a33-a35
blogs,glove,atm,0.5,0.13333333333333333,a33-a35
blogs,glove,craftdroid,0.24,0.14285714285714285,a33-a35
blogs,glove,custom,0.56,0.15384615384615385,a33-a35
blogs,w2v,atm,0.79,0.125,a33-a35
blogs,w2v,craftdroid,0.59,0.14285714285714285,a33-a35
blogs,w2v,custom,0.7,0.15384615384615385,a33-a35
blogs,wm,atm,0.26,0.15384615384615385,a33-a35
blogs,wm,craftdroid,0.23,0.14285714285714285,a33-a35
blogs,wm,custom,0.27,0.15384615384615385,a33-a35
empty,edit_distance,atm,0.57,0.14285714285714285,a33-a35
empty,edit_distance,craftdroid,0.19,0.14285714285714285,a33-a35
empty,edit_distance,custom,0.48,0.18181818181818182,a33-a35
empty,jaccard,atm,0.2,0.18181818181818182,a33-a35
empty,jaccard,craftdroid,0.15,0.11764705882352941,a33-a35
empty,jaccard,custom,0.15,0.18181818181818182,a33-a35
googleplay,fast,atm,0.99,0.13333333333333333,a33-a35
googleplay,fast,craftdroid,0.69,0.16666666666666666,a33-a35
googleplay,fast,custom,0.67,0.16666666666666666,a33-a35
googleplay,glove,atm,0.83,0.13333333333333333,a33-a35
googleplay,glove,craftdroid,0.59,0.15384615384615385,a33-a35
googleplay,glove,custom,0.53,0.14285714285714285,a33-a35
googleplay,w2v,atm,0.98,0.13333333333333333,a33-a35
googleplay,w2v,craftdroid,0.68,0.18181818181818182,a33-a35
googleplay,w2v,custom,0.67,0.16666666666666666,a33-a35
googleplay,wm,atm,0.22,0.14285714285714285,a33-a35
googleplay,wm,craftdroid,0.21,0.14285714285714285,a33-a35
googleplay,wm,custom,0.22,0.14285714285714285,a33-a35
standard,bert,atm,0.76,0.18181818181818182,a33-a35
standard,bert,craftdroid,0.71,0.16666666666666666,a33-a35
standard,bert,custom,0.71,0.13333333333333333,a33-a35
standard,fast,atm,0.41,0.14285714285714285,a33-a35
standard,fast,craftdroid,0.15,0.14285714285714285,a33-a35
standard,fast,custom,0.47,0.18181818181818182,a33-a35
standard,glove,atm,0.6,0.13333333333333333,a33-a35
standard,glove,craftdroid,0.4,0.14285714285714285,a33-a35
standard,glove,custom,0.6,0.15384615384615385,a33-a35
standard,nnlm,atm,0.54,0.16666666666666666,a33-a35
standard,nnlm,craftdroid,0.24,0.14285714285714285,a33-a35
standard,nnlm,custom,0.49,0.16666666666666666,a33-a35
standard,use,atm,0.41,0.2222222222222222,a33-a35
standard,use,craftdroid,0.2,0.15384615384615385,a33-a35
standard,use,custom,0.3,0.18181818181818182,a33-a35
standard,w2v,atm,0.43,0.14285714285714285,a33-a35
standard,w2v,craftdroid,0.15,0.14285714285714285,a33-a35
standard,w2v,custom,0.36,0.16666666666666666,a33-a35
standard,wm,atm,0.2,0.14285714285714285,a33-a35
standard,wm,craftdroid,0.21,0.14285714285714285,a33-a35
standard,wm,custom,0.23,0.15384615384615385,a33-a35
android,fast,atm,0.59,0.11764705882352941,a43-a44
android,fast,craftdroid,0.69,0.15384615384615385,a43-a44
android,fast,custom,0.73,0.15384615384615385,a43-a44
android,glove,atm,0.58,0.14285714285714285,a43-a44
android,glove,craftdroid,0.4,0.14285714285714285,a43-a44
android,glove,custom,0.4,0.14285714285714285,a43-a44
android,w2v,atm,0.5,0.11764705882352941,a43-a44
android,w2v,craftdroid,0.65,0.14285714285714285,a43-a44
android,w2v,custom,0.72,0.15384615384615385,a43-a44
android,wm,atm,0.24,0.14285714285714285,a43-a44
android,wm,craftdroid,0.23,0.14285714285714285,a43-a44
android,wm,custom,0.25,0.14285714285714285,a43-a44
blogs,fast,atm,0.54,0.11764705882352941,a43-a44
blogs,fast,craftdroid,0.63,0.14285714285714285,a43-a44
blogs,fast,custom,0.73,0.18181818181818182,a43-a44
blogs,glove,atm,0.66,0.13333333333333333,a43-a44
blogs,glove,craftdroid,0.42,0.14285714285714285,a43-a44
blogs,glove,custom,0.63,0.15384615384615385,a43-a44
blogs,w2v,atm,0.54,0.11764705882352941,a43-a44
blogs,w2v,craftdroid,0.68,0.14285714285714285,a43-a44
blogs,w2v,custom,0.72,0.15384615384615385,a43-a44
blogs,wm,atm,0.27,0.15384615384615385,a43-a44
blogs,wm,craftdroid,0.24,0.14285714285714285,a43-a44
blogs,wm,custom,0.27,0.15384615384615385,a43-a44
empty,edit_distance,atm,0.6,0.14285714285714285,a43-a44
empty,edit_distance,craftdroid,0.44,0.15384615384615385,a43-a44
empty,edit_distance,custom,0.47,0.18181818181818182,a43-a44
empty,jaccard,atm,0.2,0.18181818181818182,a43-a44
empty,jaccard,craftdroid,0.15,0.14285714285714285,a43-a44
empty,jaccard,custom,0.15,0.18181818181818182,a43-a44
googleplay,fast,atm,0.98,0.125,a43-a44
googleplay,fast,craftdroid,0.69,0.16666666666666666,a43-a44
googleplay,fast,custom,0.71,0.18181818181818182,a43-a44
googleplay,glove,atm,0.9,0.13333333333333333,a43-a44
googleplay,glove,craftdroid,0.68,0.15384615384615385,a43-a44
googleplay,glove,custom,0.59,0.14285714285714285,a43-a44
googleplay,w2v,atm,0.98,0.125,a43-a44
googleplay,w2v,craftdroid,0.67,0.18181818181818182,a43-a44
googleplay,w2v,custom,0.73,0.18181818181818182,a43-a44
googleplay,wm,atm,0.24,0.14285714285714285,a43-a44
googleplay,wm,craftdroid,0.21,0.14285714285714285,a43-a44
googleplay,wm,custom,0.27,0.15384615384615385,a43-a44
standard,bert,atm,0.73,0.16666666666666666,a43-a44
standard,bert,craftdroid,0.72,0.16025641025641024,a43-a44
standard,bert,custom,0.72,0.13333333333333333,a43-a44
standard,fast,atm,0.72,0.14285714285714285,a43-a44
standard,fast,craftdroid,0.2,0.14285714285714285,a43-a44
standard,fast,custom,0.47,0.18181818181818182,a43-a44
standard,glove,atm,0.69,0.13333333333333333,a43-a44
standard,glove,craftdroid,0.44,0.14285714285714285,a43-a44
standard,glove,custom,0.61,0.15384615384615385,a43-a44
standard,nnlm,atm,0.54,0.16666666666666666,a43-a44
standard,nnlm,craftdroid,0.15,0.13333333333333333,a43-a44
standard,nnlm,custom,0.47,0.15384615384615385,a43-a44
standard,use,atm,0.42,0.2222222222222222,a43-a44
standard,use,craftdroid,0.15,0.14285714285714285,a43-a44
standard,use,custom,0.32,0.18181818181818182,a43-a44
standard,w2v,atm,0.69,0.14285714285714285,a43-a44
standard,w2v,craftdroid,0.38,0.15384615384615385,a43-a44
standard,w2v,custom,0.38,0.16666666666666666,a43-a44
standard,wm,atm,0.2,0.14285714285714285,a43-a44
standard,wm,craftdroid,0.21,0.14285714285714285,a43-a44
standard,wm,custom,0.23,0.15384615384615385,a43-a44
android,fast,atm,0.67,0.11764705882352941,a43-a45
android,fast,craftdroid,0.69,0.15384615384615385,a43-a45
android,fast,custom,0.73,0.15384615384615385,a43-a45
android,glove,atm,0.69,0.14285714285714285,a43-a45
android,glove,craftdroid,0.53,0.14835164835164835,a43-a45
android,glove,custom,0.4,0.14285714285714285,a43-a45
android,w2v,atm,0.56,0.11764705882352941,a43-a45
android,w2v,craftdroid,0.65,0.14285714285714285,a43-a45
android,w2v,custom,0.72,0.15384615384615385,a43-a45
android,wm,atm,0.24,0.14285714285714285,a43-a45
android,wm,craftdroid,0.23,0.14285714285714285,a43-a45
android,wm,custom,0.25,0.14285714285714285,a43-a45
blogs,fast,atm,0.55,0.11764705882352941,a43-a45
blogs,fast,craftdroid,0.64,0.14285714285714285,a43-a45
blogs,fast,custom,0.73,0.18181818181818182,a43-a45
blogs,glove,atm,0.81,0.13333333333333333,a43-a45
blogs,glove,craftdroid,0.45,0.14285714285714285,a43-a45
blogs,glove,custom,0.63,0.14835164835164835,a43-a45
blogs,w2v,atm,0.54,0.11764705882352941,a43-a45
blogs,w2v,craftdroid,0.68,0.14285714285714285,a43-a45
blogs,w2v,custom,0.73,0.15384615384615385,a43-a45
blogs,wm,atm,0.27,0.15384615384615385,a43-a45
blogs,wm,craftdroid,0.24,0.14285714285714285,a43-a45
blogs,wm,custom,0.27,0.15384615384615385,a43-a45
empty,edit_distance,atm,0.62,0.14285714285714285,a43-a45
empty,edit_distance,craftdroid,0.44,0.16666666666666666,a43-a45
empty,edit_distance,custom,0.47,0.18181818181818182,a43-a45
empty,jaccard,atm,0.2,0.18181818181818182,a43-a45
empty,jaccard,craftdroid,0.15,0.13333333333333333,a43-a45
empty,jaccard,custom,0.15,0.18181818181818182,a43-a45
googleplay,fast,atm,0.98,0.125,a43-a45
googleplay,fast,craftdroid,0.69,0.16666666666666666,a43-a45
googleplay,fast,custom,0.71,0.18181818181818182,a43-a45
googleplay,glove,atm,0.91,0.13333333333333333,a43-a45
googleplay,glove,craftdroid,0.68,0.15384615384615385,a43-a45
googleplay,glove,custom,0.6,0.14285714285714285,a43-a45
googleplay,w2v,atm,0.98,0.125,a43-a45
googleplay,w2v,craftdroid,0.67,0.18181818181818182,a43-a45
googleplay,w2v,custom,0.73,0.17424242424242425,a43-a45
googleplay,wm,atm,0.24,0.14285714285714285,a43-a45
googleplay,wm,craftdroid,0.21,0.14285714285714285,a43-a45
googleplay,wm,custom,0.27,0.15384615384615385,a43-a45
standard,bert,atm,0.73,0.16666666666666666,a43-a45
standard,bert,craftdroid,0.7,0.15384615384615385,a43-a45
standard,bert,custom,0.72,0.13333333333333333,a43-a45
standard,fast,atm,0.35,0.13333333333333333,a43-a45
standard,fast,craftdroid,0.2,0.14285714285714285,a43-a45
standard,fast,custom,0.47,0.18181818181818182,a43-a45
standard,glove,atm,0.84,0.13333333333333333,a43-a45
standard,glove,craftdroid,0.44,0.14285714285714285,a43-a45
standard,glove,custom,0.61,0.15384615384615385,a43-a45
standard,nnlm,atm,0.54,0.16025641025641024,a43-a45
standard,nnlm,craftdroid,0.17,0.13333333333333333,a43-a45
standard,nnlm,custom,0.47,0.15384615384615385,a43-a45
standard,use,atm,0.42,0.2222222222222222,a43-a45
standard,use,craftdroid,0.16,0.14285714285714285,a43-a45
standard,use,custom,0.32,0.18181818181818182,a43-a45
standard,w2v,atm,0.74,0.14285714285714285,a43-a45
standard,w2v,craftdroid,0.38,0.15384615384615385,a43-a45
standard,w2v,custom,0.38,0.16666666666666666,a43-a45
standard,wm,atm,0.2,0.14285714285714285,a43-a45
standard,wm,craftdroid,0.21,0.14285714285714285,a43-a45
standard,wm,custom,0.23,0.15384615384615385,a43-a45
android,fast,atm,0.67,0.11764705882352941,a44-a45
android,fast,craftdroid,0.71,0.15384615384615385,a44-a45
android,fast,custom,0.73,0.15384615384615385,a44-a45
android,glove,atm,0.69,0.14285714285714285,a44-a45
android,glove,craftdroid,0.53,0.14835164835164835,a44-a45
android,glove,custom,0.4,0.14285714285714285,a44-a45
android,w2v,atm,0.56,0.11764705882352941,a44-a45
android,w2v,craftdroid,0.65,0.14285714285714285,a44-a45
android,w2v,custom,0.72,0.15384615384615385,a44-a45
android,wm,atm,0.24,0.14285714285714285,a44-a45
android,wm,craftdroid,0.23,0.14285714285714285,a44-a45
android,wm,custom,0.25,0.14285714285714285,a44-a45
blogs,fast,atm,0.55,0.11764705882352941,a44-a45
blogs,fast,craftdroid,0.64,0.14285714285714285,a44-a45
blogs,fast,custom,0.73,0.18181818181818182,a44-a45
blogs,glove,atm,0.81,0.13333333333333333,a44-a45
blogs,glove,craftdroid,0.46,0.14285714285714285,a44-a45
blogs,glove,custom,0.63,0.14835164835164835,a44-a45
blogs,w2v,atm,0.54,0.11764705882352941,a44-a45
blogs,w2v,craftdroid,0.68,0.14285714285714285,a44-a45
blogs,w2v,custom,0.73,0.15384615384615385,a44-a45
blogs,wm,atm,0.27,0.15384615384615385,a44-a45
blogs,wm,craftdroid,0.24,0.14285714285714285,a44-a45
blogs,wm,custom,0.27,0.15384615384615385,a44-a45
empty,edit_distance,atm,0.62,0.14285714285714285,a44-a45
empty,edit_distance,craftdroid,0.44,0.16666666666666666,a44-a45
empty,edit_distance,custom,0.47,0.18181818181818182,a44-a45
empty,jaccard,atm,0.2,0.18181818181818182,a44-a45
empty,jaccard,craftdroid,0.15,0.13333333333333333,a44-a45
empty,jaccard,custom,0.15,0.18181818181818182,a44-a45
googleplay,fast,atm,0.98,0.125,a44-a45
googleplay,fast,craftdroid,0.69,0.16666666666666666,a44-a45
googleplay,fast,custom,0.71,0.18181818181818182,a44-a45
googleplay,glove,atm,0.91,0.13333333333333333,a44-a45
googleplay,glove,craftdroid,0.68,0.15384615384615385,a44-a45
googleplay,glove,custom,0.6,0.14285714285714285,a44-a45
googleplay,w2v,atm,0.98,0.125,a44-a45
googleplay,w2v,craftdroid,0.67,0.18181818181818182,a44-a45
googleplay,w2v,custom,0.73,0.17424242424242425,a44-a45
googleplay,wm,atm,0.24,0.14285714285714285,a44-a45
googleplay,wm,craftdroid,0.21,0.14285714285714285,a44-a45
googleplay,wm,custom,0.27,0.15384615384615385,a44-a45
standard,bert,atm,0.73,0.16666666666666666,a44-a45
standard,bert,craftdroid,0.7,0.15384615384615385,a44-a45
standard,bert,custom,0.72,0.13333333333333333,a44-a45
standard,fast,atm,0.35,0.13333333333333333,a44-a45
standard,fast,craftdroid,0.21,0.14285714285714285,a44-a45
standard,fast,custom,0.47,0.18181818181818182,a44-a45
standard,glove,atm,0.84,0.13333333333333333,a44-a45
standard,glove,craftdroid,0.44,0.14285714285714285,a44-a45
standard,glove,custom,0.61,0.15384615384615385,a44-a45
standard,nnlm,atm,0.54,0.16025641025641024,a44-a45
standard,nnlm,craftdroid,0.18,0.13333333333333333,a44-a45
standard,nnlm,custom,0.47,0.15384615384615385,a44-a45
standard,use,atm,0.42,0.2222222222222222,a44-a45
standard,use,craftdroid,0.16,0.14285714285714285,a44-a45
standard,use,custom,0.32,0.18181818181818182,a44-a45
standard,w2v,atm,0.74,0.14285714285714285,a44-a45
standard,w2v,craftdroid,0.38,0.15384615384615385,a44-a45
standard,w2v,custom,0.38,0.16666666666666666,a44-a45
standard,wm,atm,0.21,0.14285714285714285,a44-a45
standard,wm,craftdroid,0.21,0.14285714285714285,a44-a45
standard,wm,custom,0.23,0.15384615384615385,a44-a45
android,fast,atm,0.58,0.1111111111111111,a51-a52
android,fast,craftdroid,0.71,0.15384615384615385,a51-a52
android,fast,custom,0.74,0.15384615384615385,a51-a52
android,glove,atm,0.69,0.14285714285714285,a51-a52
android,glove,craftdroid,0.5,0.15384615384615385,a51-a52
android,glove,custom,0.4,0.14285714285714285,a51-a52
android,w2v,atm,0.5,0.1111111111111111,a51-a52
android,w2v,craftdroid,0.74,0.15384615384615385,a51-a52
android,w2v,custom,0.73,0.15384615384615385,a51-a52
android,wm,atm,0.24,0.14285714285714285,a51-a52
android,wm,craftdroid,0.24,0.14285714285714285,a51-a52
android,wm,custom,0.26,0.14285714285714285,a51-a52
blogs,fast,atm,0.88,0.11764705882352941,a51-a52
blogs,fast,craftdroid,0.68,0.15384615384615385,a51-a52
blogs,fast,custom,0.72,0.16666666666666666,a51-a52
blogs,glove,atm,0.98,0.13333333333333333,a51-a52
blogs,glove,craftdroid,0.54,0.14285714285714285,a51-a52
blogs,glove,custom,0.52,0.14285714285714285,a51-a52
blogs,w2v,atm,0.94,0.11437908496732026,a51-a52
blogs,w2v,craftdroid,0.68,0.14285714285714285,a51-a52
blogs,w2v,custom,0.73,0.15384615384615385,a51-a52
blogs,wm,atm,0.31,0.15384615384615385,a51-a52
blogs,wm,craftdroid,0.24,0.14285714285714285,a51-a52
blogs,wm,custom,0.28,0.15384615384615385,a51-a52
empty,edit_distance,atm,0.62,0.14285714285714285,a51-a52
empty,edit_distance,craftdroid,0.44,0.16666666666666666,a51-a52
empty,edit_distance,custom,0.47,0.18181818181818182,a51-a52
empty,jaccard,atm,0.2,0.18181818181818182,a51-a52
empty,jaccard,craftdroid,0.15,0.14285714285714285,a51-a52
empty,jaccard,custom,0.15,0.18181818181818182,a51-a52
